generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate
41.0,0.6363636363636364,0.9565217391304348,0.4609812006719961,1.0,0.8741979171969557,23,2.1553693337901976
40.0,0.6086956521739131,1.0,0.4735214197181833,1.0,0.8645169324498595,23,2.108252590698651
42.0,0.4827586206896552,1.0,0.4834761026028901,1.0,0.9008801413684502,29,2.106607206383733
44.0,0.5185185185185185,1.0,0.46433563511435505,1.0,0.8885671562213504,27,2.104010411400736
36.0,0.6190476190476191,1.0,0.462155589941989,1.0,0.8722679353327223,21,2.0052043244551254
35.0,0.5909090909090909,1.0,0.43684032845622556,1.0,0.8821056544766699,22,1.9991575002435784
46.0,0.5217391304347826,1.0,0.4486324622689849,1.0,0.896408881887153,23,1.9000856042650818
49.0,0.5,1.0,0.45966419307655193,1.0,0.9170613272048439,22,1.800226705894826
53.0,0.39285714285714285,1.0,0.4448671043878043,1.0,0.9387316984398941,28,1.7951002510335714
51.0,0.5263157894736842,0.9047619047619048,0.4584026195277381,1.0,0.9115912087198159,21,1.777213132356874
31.0,0.625,1.0,0.47399687346483466,1.0,0.8459627970639176,16,1.7102030949865752
48.0,0.5263157894736842,1.0,0.48490389422005675,1.0,0.9020214086784785,19,1.7067786379761634
47.0,0.47619047619047616,1.0,0.46488240442568995,1.0,0.9029852464245587,21,1.7026779562426821
54.0,0.35714285714285715,1.0,0.43877675391008586,1.0,0.9368828530355992,28,1.6940670654784573
50.0,0.5625,0.9411764705882353,0.460680866400935,1.0,0.8949651368062698,17,1.6412426007760308
45.0,0.45,0.9523809523809523,0.46384035607302054,1.0,0.8801673087978725,21,1.6354656260491027
52.0,0.47368421052631576,0.95,0.45494769528963785,1.0,0.9169741566186549,20,1.6316605444486936
39.0,0.5625,1.0,0.487955590196952,1.0,0.8774956064637356,16,1.609841557393017
37.0,0.6,1.0,0.47812353250973105,1.0,0.8693593762787246,15,1.6086887688740736
