generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate
34.0,0.5,1.0,0.4497104813222659,1.0,0.9037960789831275,24,1.8995624883661406
35.0,0.391304347826087,0.9583333333333334,0.44046437187525156,1.0,0.9277836182007368,24,1.6219449473375853
33.0,0.5,1.0,0.45199802300262293,1.0,0.9094971422277704,16,1.4994498903777476
36.0,0.34782608695652173,1.0,0.427255831452672,1.0,0.93077373275583,23,1.4923737930149514
37.0,0.3157894736842105,0.8636363636363636,0.44731282024288344,1.0,0.9277054673577617,22,1.3505197685089727
38.0,0.42857142857142855,1.0,0.37956941487541607,1.0,0.9127521110040533,14,1.2846386718746778
31.0,0.38461538461538464,0.8666666666666667,0.4569079987533343,1.0,0.9202674232085997,15,1.2362779343528838
28.0,0.38461538461538464,1.0,0.4867664242949218,1.0,0.928979591742681,13,1.2044553256847161
39.0,0.3333333333333333,1.0,0.42587093794518693,1.0,0.9321709259219678,15,1.1919570949968405
23.0,0.75,1.0,0.540828091434709,1.0,0.8408673153014823,4,1.0240788867567936
62.0,1.0,1.0,0.4669874401373453,1.0,0.7373737373737373,3,1.0196601142900954
20.0,0.5,1.0,0.5217409459789388,1.0,0.8945139031222245,6,1.0148967988835653
18.0,0.3,1.0,0.47994261823743933,1.0,0.9386131037780967,10,1.0021272132696781
26.0,0.375,1.0,0.46522707020380394,1.0,0.922793513957307,8,1.00076606264503
17.0,0.375,1.0,0.46384657129166706,1.0,0.9232663797226207,8,1.0004426762860712
30.0,0.2727272727272727,0.9166666666666666,0.45320704256646593,1.0,0.9495749348690526,12,0.9979566422991152
32.0,0.21428571428571427,1.0,0.4625397408608998,1.0,0.9611823361823362,14,0.9963897145539462
29.0,0.2727272727272727,1.0,0.44736814138452297,1.0,0.9373094226035401,11,0.9957426860165506
60.0,0.5,1.0,0.5182022935618469,1.0,0.9329370045890697,4,0.9103467582534623
56.0,0.3333333333333333,1.0,0.5055737939691395,1.0,0.9188495120698511,6,0.9092298075868428
49.0,0.2,1.0,0.4908328205491428,1.0,0.961111111111111,10,0.9020554529987175
27.0,0.25,1.0,0.4626643661194293,1.0,0.9446078431372549,8,0.8980720889101603
19.0,0.3333333333333333,1.0,0.4429681637974616,1.0,0.942132950741272,6,0.8943803376853652
41.0,0.18181818181818182,1.0,0.44655042269881984,1.0,0.9725459725459725,11,0.8920554872851667
13.0,0.25,1.0,0.43747556325792725,1.0,0.956599713055954,8,0.89183514134599
40.0,0.18181818181818182,1.0,0.43001161169630875,1.0,0.965034965034965,11,0.8894988258357652
57.0,0.3333333333333333,0.8571428571428571,0.4451727190969056,1.0,0.9450056116722783,7,0.8850101731283437
7.0,0.5,1.0,0.5576923076923077,1.0,0.9146341463414633,2,0.8200750469043151
55.0,0.25,1.0,0.5418854565913389,1.0,0.923728813559322,4,0.8160042099623356
16.0,0.25,1.0,0.49902769370460054,1.0,0.9590909090909091,4,0.8038964478318292
59.0,0.2,1.0,0.48217050201661693,1.0,0.962962962962963,5,0.8001378041070271
12.0,0.25,1.0,0.4754559979507943,1.0,0.9656862745098039,4,0.7985225721391784
24.0,0.14285714285714285,1.0,0.4659416713149267,1.0,0.975609756097561,7,0.7956273586532292
50.0,0.16666666666666666,1.0,0.45138113931850166,1.0,0.9660493827160493,6,0.7936712895920953
14.0,0.14285714285714285,1.0,0.3852846687705549,1.0,0.9747899159663865,7,0.7795779421574723
4.0,0.5,1.0,0.2857142857142857,1.0,0.9146341463414633,2,0.7656794425087108
9.0,0.16666666666666666,0.8571428571428571,0.3930495592433302,1.0,0.9647435897435898,7,0.7559450766838309
10.0,0.2,0.8333333333333334,0.3877540341244351,1.0,0.9658536585365853,6,0.7509654409712284
91.0,1.0,1.0,0.0,1.0,0.7777777777777778,1,0.7222222222222222
2.0,1.0,1.0,0.0,1.0,0.8292682926829268,1,0.7170731707317073
8.0,1.0,1.0,0.0,1.0,0.8292682926829268,1,0.7170731707317073
6.0,1.0,1.0,0.0,1.0,0.8333333333333334,1,0.7166666666666667
58.0,0.0,1.0,0.5428858722976371,1.0,1.0,3,0.7085771744595274
85.0,0.0,1.0,0.5384615384615384,1.0,1.0,2,0.7076923076923076
