generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate
31.0,0.4782608695652174,0.9583333333333334,0.4858405190355972,1.0,0.9076545205457685,24,1.8417287387090644
23.0,0.6363636363636364,0.9166666666666666,0.49323775611810183,1.0,0.8820697335597458,12,1.4490769415040097
49.0,0.5454545454545454,1.0,0.4672691957368833,1.0,0.8530187078396806,11,1.3081519683634086
24.0,0.35714285714285715,0.875,0.44921926983009675,1.0,0.9391391165253541,16,1.2298585137420555
28.0,0.3125,0.8888888888888888,0.4623138887215338,1.0,0.9428405463999079,18,1.2273453897709827
26.0,0.3125,1.0,0.4731221617855066,1.0,0.9398094984227212,16,1.2006434825148293
29.0,0.29411764705882354,1.0,0.446080674377337,1.0,0.9392574726450853,17,1.1952903876109588
38.0,0.5,1.0,0.5264291035164272,1.0,0.9020822809998316,8,1.1150775926033023
30.0,0.2857142857142857,0.9333333333333333,0.4691060285978865,1.0,0.9457516308693324,15,1.1078174712040725
25.0,0.4,1.0,0.47877104718069574,1.0,0.9316367048898229,10,1.1025905389471569
58.0,0.6666666666666666,1.0,0.42772052136197236,1.0,0.8551688091782431,6,1.1000272233545703
46.0,0.5,1.0,0.4691646525717741,1.0,0.8858022022368269,6,1.005252710290672
33.0,0.23076923076923078,1.0,0.46690165009580553,1.0,0.9575704838148279,13,0.9976232816376783
51.0,0.5,1.0,0.4165558816064351,1.0,0.8770717393942545,6,0.9956040023818616
17.0,0.6666666666666666,1.0,0.5369480284973243,1.0,0.8263653483992467,3,0.9247530708595402
8.0,0.6666666666666666,1.0,0.5231199759597325,1.0,0.8720159151193633,3,0.91742240368001
16.0,0.5,1.0,0.5141625089249757,1.0,0.9006037567084079,4,0.9127721261141544
12.0,0.4,1.0,0.5022727396661583,1.0,0.9243589743589743,5,0.9080186504973342
35.0,0.25,1.0,0.5001415891282293,1.0,0.9382575757575757,8,0.9062025602498884
18.0,0.3333333333333333,1.0,0.4941897886604466,1.0,0.9357691951468,6,0.9052610382174093
22.0,0.25,1.0,0.4836906933699786,1.0,0.940224358974359,8,0.9027157027765598
19.0,0.3333333333333333,1.0,0.4829362401856271,1.0,0.9401303805962994,6,0.9025742099774954
