generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate
67.0,0.6923076923076923,1.0,0.5111157091230958,1.0,0.8678793970114539,13,1.6154352021234737
91.0,0.5625,1.0,0.4817274218714659,1.0,0.9109819876057161,16,1.6052472856137214
87.0,0.5,1.0,0.43762039574112166,1.0,0.917610760255163,18,1.5957630031227081
88.0,0.5,1.0,0.4251686374956266,1.0,0.9129798650774126,16,1.4937357409913843
79.0,0.4666666666666667,1.0,0.47829417642119487,1.0,0.9005618375183594,15,1.4056026515324032
70.0,0.8571428571428571,1.0,0.5153025766830535,1.0,0.8367797836389798,7,1.3193825369727126
65.0,0.5454545454545454,1.0,0.5221419693957614,1.0,0.8835018315550773,11,1.3160782107236444
98.0,0.5,1.0,0.5066543431362375,1.0,0.9027734745415218,12,1.3110535211730954
90.0,0.6,1.0,0.4420221053671387,1.0,0.8731549971767363,10,1.301088921355754
63.0,0.4,1.0,0.4578495574501341,1.0,0.9255934443456155,15,1.2990105670554655
62.0,0.42857142857142855,1.0,0.4572162213220261,1.0,0.9294303086201128,14,1.2985002134023937
59.0,0.7142857142857143,1.0,0.503601747330592,1.0,0.8774078238635126,7,1.2129795670797674
66.0,0.5,1.0,0.4923027839329893,1.0,0.8812248667640041,10,1.2103380701101973
81.0,0.38461538461538464,1.0,0.4565124157482925,1.0,0.9352292929094141,13,1.197779553858717
76.0,0.38461538461538464,1.0,0.45417051686670484,1.0,0.9462772498658983,13,1.1962063783867511
60.0,0.38461538461538464,1.0,0.41692055617778445,1.0,0.9119408111169403,13,1.1921900301238628
93.0,0.35714285714285715,1.0,0.4272078183455015,1.0,0.9392067600650693,14,1.1915208876625933
68.0,0.5555555555555556,1.0,0.41205717467275804,1.0,0.9183096028811861,9,1.190580474646433
86.0,0.4166666666666667,1.0,0.29752950971577985,1.0,0.922151438888076,12,1.1672907580543486
69.0,0.5,1.0,0.4587078301136378,1.0,0.8624622926093514,8,1.1054953367617926
57.0,0.5,1.0,0.4742274263202263,1.0,0.9117773449228368,8,1.1036677507717618
94.0,0.36363636363636365,1.0,0.4685612637562748,1.0,0.9338008357846571,11,1.1003321691727892
96.0,0.4444444444444444,1.0,0.4542607831087284,1.0,0.9082923596477652,9,1.100022920656969
85.0,0.4444444444444444,1.0,0.44205694399687656,1.0,0.9192753124641668,9,1.0964838575529585
95.0,0.4,1.0,0.4354252165240614,1.0,0.9213704799184118,10,1.094947995312971
64.0,0.4444444444444444,1.0,0.4237297733101282,1.0,0.9047977650700516,9,1.0942661781550205
92.0,0.4,1.0,0.41371639176770947,1.0,0.9418597519422107,10,1.088557303159321
55.0,0.5714285714285714,1.0,0.3981900642067928,1.0,0.9110906657745066,7,1.0885289462639078
31.0,0.6,1.0,0.557947365926818,1.0,0.8654065646468686,5,1.0250488167206768
44.0,0.6,1.0,0.5362288754476883,1.0,0.9067374565325386,5,1.0165720294362837
54.0,0.5,1.0,0.5133222534146417,1.0,0.9094286262103345,6,1.0117215880618948
52.0,0.6,1.0,0.49659447844006277,1.0,0.904649645158659,5,1.0088539311721467
56.0,0.3333333333333333,1.0,0.5041124559507717,1.0,0.9443294735977664,9,1.0063895438303778
58.0,0.3,1.0,0.4609808621009527,1.0,0.9433262711864406,10,0.9978635453015465
73.0,0.375,1.0,0.45100636237690517,1.0,0.9346747900088417,8,0.9967337934744969
97.0,0.375,1.0,0.4326032596229875,1.0,0.933001893939394,8,0.9932204625306581
71.0,0.42857142857142855,1.0,0.43630939274514,1.0,0.9412657920310982,7,0.9931352993459182
75.0,0.375,1.0,0.40784289625883574,1.0,0.9344951923076923,8,0.988119060020998
48.0,0.3333333333333333,1.0,0.40598528631036,1.0,0.9458469807676155,9,0.9866123591853104
49.0,0.6666666666666666,1.0,0.5979956427015252,1.0,0.8465201465201465,3,0.9349471138882903
24.0,0.6666666666666666,1.0,0.5163627597089506,1.0,0.8739316239316239,3,0.9158793895486277
39.0,0.4,1.0,0.5245616476035462,1.0,0.9249650349650349,5,0.9124158260242057
42.0,0.4,1.0,0.5166520197035583,1.0,0.9360664244940322,5,0.9097237614913085
74.0,0.25,1.0,0.48429853618470375,1.0,0.9450757575757576,8,0.902352131479365
99.0,0.2,1.0,0.48590092365176174,1.0,0.9655355249204666,10,0.9006266322383056
50.0,0.4,1.0,0.46651421810580684,1.0,0.9269927536231883,5,0.9006035682588425
53.0,0.2857142857142857,1.0,0.45013691180121285,1.0,0.9428228708516594,7,0.8957450952750765
78.0,0.18181818181818182,1.0,0.45978235915771115,1.0,0.9652481664676787,11,0.8954316551847745
80.0,0.18181818181818182,1.0,0.45738060346176623,1.0,0.9712304801399599,11,0.8943530726783573
84.0,0.2857142857142857,1.0,0.43098210182361163,1.0,0.938034188034188,7,0.8923930015613035
47.0,0.2857142857142857,1.0,0.40949726758939153,1.0,0.9308935021632994,7,0.8888101033015483
83.0,0.18181818181818182,1.0,0.40295701526750927,1.0,0.9782608695652173,11,0.8827653160969802
82.0,0.2222222222222222,1.0,0.3214787482693313,1.0,0.9737897008942338,9,0.8669167795644428
