generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate
42.0,0.5238095238095238,1.0,0.4817426482707706,1.0,0.9096935570528236,21,1.8053791739488718
29.0,0.5789473684210527,1.0,0.4541608270065485,1.0,0.8880432658094631,19,1.8020278388203634
39.0,0.45454545454545453,1.0,0.4435380259507008,1.0,0.9069334641352715,22,1.6980142587766132
25.0,0.36,0.9615384615384616,0.4610100871326982,1.0,0.9249361127219063,26,1.6241699446158875
43.0,0.5,1.0,0.48557065867636795,1.0,0.9070734375036376,18,1.60640678798491
26.0,0.391304347826087,1.0,0.46810734576722834,1.0,0.9183140068119,23,1.6017900684722557
35.0,0.42105263157894735,0.95,0.47139903052810295,1.0,0.9165857735187948,20,1.5297264919116358
33.0,0.5,1.0,0.4948262090021238,1.0,0.8989637611158983,16,1.509068865688835
38.0,0.4,1.0,0.47500217552720725,1.0,0.9134208477165101,20,1.5036583503337906
27.0,0.42105263157894735,1.0,0.46176211635603326,1.0,0.9145648710167665,19,1.50089593616953
21.0,0.42105263157894735,1.0,0.45478655097382514,1.0,0.9195947499613083,19,1.4989978351986344
32.0,0.5,0.9333333333333333,0.4924879156932488,1.0,0.9004144836454175,15,1.4384561347741078
19.0,0.4117647058823529,0.9444444444444444,0.46406238337069583,1.0,0.9246893380216867,18,1.424853346793539
24.0,0.35,0.9523809523809523,0.4102422901402428,1.0,0.9291636196047961,21,1.4098463817818545
41.0,0.5384615384615384,1.0,0.45929238661131633,1.0,0.8855221809915421,13,1.403306259223109
22.0,0.3888888888888889,1.0,0.443411257366101,1.0,0.9183945588370089,18,1.3968427955895195
40.0,0.3888888888888889,1.0,0.44426495192553006,1.0,0.9243399730501767,18,1.3964189930800883
23.0,0.2916666666666667,1.0,0.44905043182797466,1.0,0.9414983356566345,24,1.3956602527999316
30.0,0.3333333333333333,1.0,0.42587539289424936,1.0,0.9284197128734943,21,1.3923331072915004
36.0,0.3333333333333333,0.9473684210526315,0.47092621388418965,1.0,0.9303284811747632,19,1.3186962543084846
37.0,0.46153846153846156,1.0,0.4418707080713389,1.0,0.9011991905969127,13,1.2982542225545766
18.0,0.5,1.0,0.5052292346310718,1.0,0.8838787194464348,10,1.212657974981571
28.0,0.38461538461538464,1.0,0.4676965433427591,1.0,0.9140123136265855,13,1.2021380773058932
