generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate
74.0,0.6153846153846154,1.0,0.43236244336677554,1.0,0.8590667656341873,26,2.3005658121099364
69.0,0.625,1.0,0.44204022151801403,1.0,0.8649427106067478,24,2.201913773242928
63.0,0.5384615384615384,1.0,0.43899497125025744,1.0,0.8816622833601392,26,2.0996327659140377
73.0,0.5384615384615384,1.0,0.43090420388287565,1.0,0.8815168257680301,26,2.098029158199772
71.0,0.5185185185185185,1.0,0.4296737313821771,1.0,0.893190799342714,27,2.096615666342164
77.0,0.46153846153846156,0.9629629629629629,0.42191424850904624,1.0,0.9037154155615018,27,1.9290540431883945
64.0,0.5217391304347826,1.0,0.42693174234105313,1.0,0.8931333188641115,23,1.8960730165817996
66.0,0.5217391304347826,1.0,0.3939541423199894,1.0,0.9042250970490523,23,1.8883683187590927
65.0,0.6470588235294118,1.0,0.410790538612926,1.0,0.8733535877368731,17,1.794822748948898
75.0,0.5,1.0,0.41499738934321195,1.0,0.9006866835126864,22,1.7929308095173737
67.0,0.6470588235294118,1.0,0.39241533230780623,1.0,0.8718771228046952,17,1.7912953541810919
82.0,0.47368421052631576,0.8636363636363636,0.45508698749385845,1.0,0.8834747000318093,22,1.7038660997443946
56.0,0.45454545454545453,1.0,0.4493489422097918,1.0,0.9148599799122735,22,1.6983837904507308
68.0,0.47619047619047616,1.0,0.41677537844153734,1.0,0.9108740846228294,21,1.6922676672260244
76.0,0.47619047619047616,1.0,0.3956514769117492,1.0,0.9086986664965857,21,1.6882604287326912
78.0,0.45,0.9523809523809523,0.4358668567233027,1.0,0.9176705085559019,21,1.626120606203356
70.0,0.5294117647058824,1.0,0.4506786622852216,1.0,0.9048384077795842,17,1.599651891679086
79.0,0.42857142857142855,1.0,0.4465985858363485,1.0,0.9098585466306945,21,1.5983338625042003
59.0,0.5294117647058824,1.0,0.4172236408647346,1.0,0.8873143471715403,17,1.594713293455793
61.0,0.5,1.0,0.4049209246324734,1.0,0.9023992257086737,18,1.5907442623556274
60.0,0.5294117647058824,1.0,0.384485931692519,1.0,0.9111831486154134,17,1.5857788714769625
97.0,0.6153846153846154,0.9285714285714286,0.4206210278617002,1.0,0.8691546749795377,14,1.5373186281842766
80.0,0.4444444444444444,1.0,0.4528115027213292,1.0,0.8941951816315973,18,1.5011427823811059
81.0,0.4444444444444444,1.0,0.4282572784087314,1.0,0.9106055631148817,18,1.4945908993702581
72.0,0.5,1.0,0.452042565961829,1.0,0.9076185125983623,14,1.3996466619325298
62.0,0.3888888888888889,1.0,0.41175652533346785,1.0,0.9279416589015569,18,1.389557139176538
49.0,0.5454545454545454,1.0,0.4615661610986963,1.0,0.8922462931896895,11,1.3030886029007702
83.0,0.46153846153846156,1.0,0.4255537536262588,1.0,0.8891251118117178,13,1.29619823954408
58.0,0.4,1.0,0.42066355719195647,1.0,0.9280051981806369,15,1.2913321916203278
57.0,0.4,1.0,0.4019920825839085,1.0,0.9319146176989315,15,1.2872069547468885
48.0,0.45454545454545453,1.0,0.44912632996875357,1.0,0.9229039314538632,11,1.1975348728483644
84.0,0.5555555555555556,1.0,0.42084482932144285,1.0,0.885468244312311,9,1.1956221414330575
54.0,0.4166666666666667,1.0,0.43724618295076756,1.0,0.9305261626283059,12,1.194396620327323
53.0,0.35714285714285715,1.0,0.4303209898135645,1.0,0.9268080260105648,14,1.1933833953616566
52.0,0.38461538461538464,1.0,0.42544696787459557,1.0,0.9291612342459801,13,1.1921732701503212
96.0,0.45454545454545453,1.0,0.33983765784621756,1.0,0.9310526888142668,11,1.174862262687817
26.0,0.8,1.0,0.4498506462625018,1.0,0.8269578444154716,5,1.1072743448109532
93.0,0.4444444444444444,1.0,0.4715812669943381,1.0,0.9159546028025495,9,1.1027207931186127
45.0,0.4444444444444444,1.0,0.4341632946921892,1.0,0.9074166857691761,9,1.0960909903615201
30.0,0.5714285714285714,1.0,0.40690073160404683,1.0,0.8965564858422003,7,1.0917244977365894
95.0,0.4,1.0,0.39358763414203246,1.0,0.9298725338088453,10,1.0857302734475218
55.0,0.4,1.0,0.3974965579454184,1.0,0.9377412075941487,10,1.085725190829669
51.0,0.3333333333333333,1.0,0.4366116275179647,1.0,0.938150568869523,9,0.9935072686166406
50.0,0.3333333333333333,1.0,0.4087093385337792,1.0,0.9436902966314731,9,0.9873728380436084
47.0,0.5,1.0,0.39759056481674426,1.0,0.9238842986530741,6,0.9871296830980415
43.0,0.3333333333333333,1.0,0.5134592854433333,1.0,0.9433155080213904,6,0.9083603062865275
