generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate
40.0,0.5652173913043478,1.0,0.4817367891604373,1.0,0.8980509312369108,23,2.006542264708396
38.0,0.46153846153846156,1.0,0.4658014871647803,1.0,0.8973800386667554,26,1.9034222935662806
36.0,0.5,0.9090909090909091,0.4584901319582987,1.0,0.8970757693768784,22,1.7747177221812447
37.0,0.4166666666666667,1.0,0.4645595812859763,1.0,0.9225443229394154,24,1.700657483963254
31.0,0.5,1.0,0.4828868374273807,1.0,0.9159263273982331,18,1.6049847347456527
25.0,0.5625,1.0,0.42743287172168665,1.0,0.8738371616128968,16,1.5981028581830476
41.0,0.5,0.9411764705882353,0.49339078842518835,1.0,0.9163475105650731,17,1.539396347805001
35.0,0.34782608695652173,1.0,0.46691218766127596,1.0,0.9381472615720857,23,1.4995677113750467
32.0,0.35,0.9523809523809523,0.49010093724277515,1.0,0.9322220148074593,21,1.425512271682095
33.0,0.4375,1.0,0.4826675064388305,1.0,0.9159504710236008,16,1.404938454185406
45.0,0.5384615384615384,1.0,0.4270976210079226,1.0,0.9168142101569304,13,1.3937381031858915
42.0,0.46153846153846156,0.9285714285714286,0.48719309576042635,1.0,0.9154743885437239,14,1.3306164550229878
39.0,0.3333333333333333,0.9473684210526315,0.4677203361534148,1.0,0.9329140630611218,19,1.3177965205736935
29.0,0.3333333333333333,1.0,0.4570197528202036,1.0,0.9370831367817867,18,1.2976956368858619
34.0,0.35714285714285715,0.9333333333333333,0.47541785987784557,1.0,0.9323667073667073,15,1.217561186953184
43.0,0.35714285714285715,1.0,0.5097660312895775,1.0,0.9351211988510858,14,1.208441086372807
47.0,0.45454545454545453,1.0,0.486633852650157,1.0,0.8994822723716968,11,1.2073785432928617
46.0,0.38461538461538464,1.0,0.47763192841551916,1.0,0.9235476480544555,13,1.2031716208776582
52.0,0.45454545454545453,1.0,0.45124024726595635,1.0,0.9186242678889738,11,1.198385622664294
51.0,0.38461538461538464,1.0,0.44634509736596983,1.0,0.9308578756827749,13,1.1961832319049166
23.0,0.5,0.8888888888888888,0.49861081347070335,1.0,0.8984927926669917,9,1.1265395500941082
49.0,0.4444444444444444,0.9,0.48230002100329106,1.0,0.9133148986090163,10,1.1195729587842012
21.0,0.36363636363636365,1.0,0.46229682997547417,1.0,0.9183117536058713,11,1.1006281906345077
61.0,0.3333333333333333,1.0,0.4724472821308866,1.0,0.9395870469399882,12,1.1005307517321785
28.0,0.3076923076923077,1.0,0.45698051197363987,1.0,0.9341959491824953,13,1.0979765074764785
44.0,0.3333333333333333,1.0,0.44812190560558396,1.0,0.9437922705314009,12,1.0952451540679768
22.0,0.3333333333333333,1.0,0.41747858098337376,1.0,0.9414525425554837,12,1.0893504619411265
60.0,0.42857142857142855,1.0,0.5335902678140119,1.0,0.9102471553405415,7,1.0156933380287483
62.0,0.6,1.0,0.4972612225165409,1.0,0.8739472138875259,5,1.0120575231145557
59.0,0.375,1.0,0.48602932506265895,1.0,0.9172154080394476,8,1.0054843242085871
24.0,0.375,1.0,0.44404377700456465,1.0,0.9084446979574098,8,0.997964285605172
27.0,0.15789473684210525,1.0,0.4550825060190581,1.0,0.9718633404778915,19,0.9938301671560226
57.0,0.42857142857142855,1.0,0.41296704141751284,1.0,0.9146698035206927,7,0.9911264279314334
11.0,1.0,1.0,0.5735294117647058,1.0,0.8108974358974359,2,0.9336161387631976
18.0,0.3333333333333333,1.0,0.5016720079432224,1.0,0.9233500417710944,6,0.907999397411535
10.0,0.5,1.0,0.47521618166779467,1.0,0.9120370370370371,4,0.9038395326298552
70.0,0.2857142857142857,1.0,0.44981393909051537,1.0,0.9410236822001528,7,0.8958604195980877
69.0,0.25,1.0,0.45495217622376183,1.0,0.9609375,8,0.8948966852447524
