generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate
66.0,0.7142857142857143,1.0,0.523961237944889,1.0,0.8364882059218708,7,1.221143426996791
33.0,0.3076923076923077,0.9285714285714286,0.4718821357869044,1.0,0.9500700701534465,14,1.1087100794826956
50.0,0.5,1.0,0.46796611097741114,1.0,0.8895819894640649,8,1.1046350232490756
49.0,0.5,1.0,0.5315893478503486,1.0,0.8734144844517185,6,1.018976421124898
71.0,0.5,1.0,0.5346935767652367,1.0,0.8960937868566307,6,1.0173293366673843
52.0,0.3,0.9090909090909091,0.5419106841506308,1.0,0.9384112220205687,11,1.017268287355342
58.0,0.75,1.0,0.5035721670802316,1.0,0.8717798936853789,4,1.0135364440475083
70.0,0.375,1.0,0.5180816293433377,1.0,0.9211309523809523,8,1.0115032306305722
47.0,0.375,1.0,0.49420710876186,1.0,0.9072118911902478,8,1.0081202326333472
30.0,0.5,1.0,0.47967202936792375,1.0,0.9174862738887128,6,1.0041857784847137
29.0,0.3,1.0,0.4912442900372572,1.0,0.948673582515046,10,1.003381499755947
65.0,0.42857142857142855,1.0,0.4482202571177868,1.0,0.9135394828791056,7,0.9982901031356468
62.0,0.6666666666666666,1.0,0.5674690274119598,1.0,0.7904371584699453,3,0.9344500896353973
60.0,0.4,1.0,0.5624004385688143,1.0,0.826439482961222,5,0.9298361394176407
95.0,0.6666666666666666,1.0,0.5483259341472437,1.0,0.8314814814814815,3,0.9265170386813006
67.0,0.5,1.0,0.5337024116381568,1.0,0.8664473684210526,4,0.9200957454855261
45.0,0.5,1.0,0.5514823897200183,1.0,0.9058230318802862,4,0.919714174755975
61.0,0.4,1.0,0.5537404263225303,1.0,0.911492281303602,5,0.9195988571341458
75.0,0.4,1.0,0.5349934291634516,1.0,0.8944741532976828,5,0.9175512705029221
51.0,0.4,1.0,0.5337883575875337,1.0,0.8938997821350763,5,0.9173676933039991
72.0,0.5,1.0,0.5240061651154289,1.0,0.8992374727668846,4,0.9148774857463973
68.0,0.4,1.0,0.5302483527838571,1.0,0.9257683215130024,5,0.9134728384054711
53.0,0.2857142857142857,1.0,0.5129262716890565,1.0,0.9382705138968671,7,0.9087582029481245
43.0,0.25,1.0,0.5049014409509214,1.0,0.9553360849056604,8,0.9054466796996183
64.0,0.2857142857142857,1.0,0.47905181620055826,1.0,0.955026455026455,7,0.9003077177374661
37.0,0.2857142857142857,1.0,0.4771129938712477,1.0,0.9527493782812932,7,0.9001476609461201
23.0,0.2857142857142857,1.0,0.4692363795409866,1.0,0.9375145180023229,7,0.9000958241079651
63.0,0.5,0.8,0.5021606369820655,1.0,0.9333541927409261,5,0.8970967081223205
46.0,0.3333333333333333,1.0,0.44749467946414623,1.0,0.9384469696969697,6,0.8956542389231321
7.0,0.6666666666666666,1.0,0.41417910447761186,1.0,0.8818681318681318,3,0.894649007708709
74.0,0.5,1.0,0.5882352941176471,1.0,0.8076923076923077,2,0.8368778280542987
18.0,0.5,1.0,0.5915492957746479,1.0,0.8333333333333333,2,0.8349765258215962
97.0,0.5,1.0,0.5800000000000001,1.0,0.825,2,0.8334999999999999
54.0,0.5,1.0,0.5079365079365079,1.0,0.8416666666666667,2,0.8174206349206349
22.0,0.2,1.0,0.5573260034432423,1.0,0.9658536585365853,5,0.8148798348349898
28.0,0.5,1.0,0.5072463768115942,1.0,0.875,2,0.8139492753623188
44.0,0.3333333333333333,1.0,0.525698017914999,1.0,0.9375,3,0.8113896035829997
26.0,0.3333333333333333,1.0,0.510436599056002,1.0,0.9111111111111111,3,0.8109762087000892
35.0,0.25,1.0,0.5241421860763387,1.0,0.9449152542372882,4,0.810336911791539
87.0,0.3333333333333333,1.0,0.5121019529956967,1.0,0.9281045751633986,3,0.8096099330827994
11.0,0.5,1.0,0.48275862068965514,1.0,0.8942307692307692,2,0.8071286472148541
36.0,0.2,1.0,0.5058732688097964,1.0,0.9586206896551724,5,0.805312584796442
32.0,0.2,1.0,0.5058988382761279,1.0,0.9636363636363636,5,0.8048161312915892
17.0,0.5,1.0,0.4642857142857143,1.0,0.8942307692307692,2,0.8034340659340659
39.0,0.14285714285714285,1.0,0.47180579925473,1.0,0.969187675070028,7,0.7974423923439432
38.0,0.16666666666666666,1.0,0.4710861612969509,1.0,0.9691358024691358,6,0.7973036520124767
21.0,0.2,1.0,0.46225052623764096,1.0,0.9620689655172413,5,0.7962432086958041
25.0,0.2,1.0,0.4447788994382582,1.0,0.9672727272727272,5,0.7922285071603788
94.0,0.3333333333333333,1.0,0.4087673965274944,1.0,0.924731182795699,3,0.789280361025929
31.0,0.25,0.8,0.49910354651733957,1.0,0.9573170731707317,5,0.7690890019863947
69.0,0.2,0.8333333333333334,0.4646054380131045,1.0,0.963265306122449,6,0.766594556990376
73.0,0.3333333333333333,0.75,0.46119281045751637,1.0,0.8833333333333333,4,0.7622385620915033
59.0,1.0,1.0,0.0,1.0,0.675,1,0.7324999999999999
85.0,1.0,1.0,0.0,1.0,0.7272727272727273,1,0.7272727272727272
12.0,1.0,1.0,0.0,1.0,0.7333333333333333,1,0.7266666666666667
5.0,1.0,1.0,0.0,1.0,0.8333333333333334,1,0.7166666666666667
80.0,0.0,1.0,0.5714285714285714,1.0,1.0,2,0.7142857142857142
27.0,0.0,1.0,0.5310917895663658,1.0,1.0,3,0.7062183579132731
79.0,0.0,1.0,0.5283018867924528,1.0,1.0,2,0.7056603773584906
48.0,0.0,1.0,0.5085778169960107,1.0,1.0,4,0.701715563399202
19.0,0.0,1.0,0.4981854799096178,1.0,1.0,4,0.6996370959819236
42.0,0.0,1.0,0.49570003439972476,1.0,1.0,3,0.6991400068799449
77.0,0.0,1.0,0.4901960784313726,1.0,1.0,2,0.6980392156862745
98.0,0.0,1.0,0.47957880166745903,1.0,1.0,3,0.6959157603334918
24.0,0.0,1.0,0.4748303167420814,1.0,1.0,3,0.6949660633484163
34.0,0.0,1.0,0.4597034313953572,1.0,1.0,7,0.6919406862790713
89.0,0.0,1.0,0.4305010893246187,1.0,1.0,3,0.6861002178649238
9.0,0.0,1.0,0.4285714285714286,1.0,1.0,2,0.6857142857142857
55.0,0.0,1.0,0.4256644880174292,1.0,1.0,3,0.6851328976034858
76.0,0.0,1.0,0.42043572984749455,1.0,1.0,3,0.6840871459694988
41.0,0.0,1.0,0.41113652602151163,1.0,1.0,3,0.6822273052043023
20.0,0.0,1.0,0.40816326530612246,1.0,1.0,2,0.6816326530612244
40.0,0.0,1.0,0.26315789473684215,1.0,1.0,2,0.6526315789473685
56.0,0.0,0.75,0.4613784067085954,1.0,1.0,4,0.6172756813417191
88.0,0.0,1.0,0.0,1.0,1.0,1,0.6
83.0,0.0,1.0,0.0,1.0,1.0,1,0.6
90.0,0.0,1.0,0.0,1.0,1.0,1,0.6
91.0,0.0,1.0,0.0,1.0,1.0,1,0.6
86.0,0.0,1.0,0.0,1.0,1.0,1,0.6
92.0,0.0,1.0,0.0,1.0,1.0,1,0.6
93.0,0.0,1.0,0.0,1.0,1.0,1,0.6
96.0,0.0,1.0,0.0,1.0,1.0,1,0.6
84.0,0.0,1.0,0.0,1.0,1.0,1,0.6
99.0,0.0,1.0,0.0,1.0,1.0,1,0.6
81.0,0.0,1.0,0.0,1.0,1.0,1,0.6
78.0,0.0,1.0,0.0,1.0,1.0,1,0.6
57.0,0.0,1.0,0.0,1.0,1.0,1,0.6
16.0,0.0,1.0,0.0,1.0,1.0,1,0.6
15.0,0.0,1.0,0.0,1.0,1.0,1,0.6
14.0,0.0,1.0,0.0,1.0,1.0,1,0.6
13.0,0.0,1.0,0.0,1.0,1.0,1,0.6
6.0,0.0,1.0,0.0,1.0,1.0,1,0.6
82.0,0.0,0.0,0.0,0.0,0.0,0,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0,0.1
10.0,0.0,0.0,0.0,0.0,0.0,0,0.1
8.0,0.0,0.0,0.0,0.0,0.0,0,0.1
4.0,0.0,0.0,0.0,0.0,0.0,0,0.1
3.0,0.0,0.0,0.0,0.0,0.0,0,0.1
2.0,0.0,0.0,0.0,0.0,0.0,0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0,0.1
