generation,Unicité externe,Unicité interne,IntDiv,Fraction valide,SNN,Nbr_Smiles,rate,file,best_step
54.0,0.6666666666666666,1.0,0.43670570895135696,1.0,0.8632689076382372,21.0,2.101014251026448,SI,54.0
50.0,0.47619047619047616,0.9130434782608695,0.4265543859426194,1.0,0.8980200311485019,23.0,1.7646600127900298,SI°,50.0
50.0,0.6333333333333333,0.967741935483871,0.43781864346147825,1.0,0.8664027850206232,31.0,2.654579364168728,SII,50.0
58.0,0.5625,1.0,0.455562465848544,1.0,0.8911003021636328,32.0,2.5020024629533455,SII°,58.0
21.0,1.0,1.0,0.0,1.0,0.8214285714285714,1.0,0.7178571428571429,SIII,21.0
91.0,0.7647058823529411,1.0,0.44860652741098006,1.0,0.8372830476147399,17.0,2.0059930007207223,SIII°,91.0
